GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
MAP1LC3B,16,87392195,87404774,28,12,8816,3.7609,8.4666e-05,0.0002561,0.00015093,0.0740988768571429,0.145366751212121,0.163173086470588
DNAJC18,5,139410203,139439525,28,8,8816,3.7042,0.00010602,0.00024068,0.00045887,0.0885700718181818,0.145366751212121,0.234265881388889
BCL3,19,44748045,44760044,20,11,8816,3.6765,0.00011821,0.0005358,0.00012761,0.0905423056,0.18177475877193,0.146584011875
DMRT2,9,1003242,1057554,214,47,8816,3.6688,0.00012183,0.021843,2.5899e-05,0.0905423056,0.578461811239193,0.03966647675
FBXO43,8,100133360,100150569,25,5,8816,3.6661,0.00012316,0.00023493,0.00038603,0.0905423056,0.145366751212121,0.2224375909375
SLCO1B1,12,21131194,21239796,343,40,8816,3.6528,0.00012971,0.00064636,0.00038729,0.0916900034615385,0.185616413125,0.2224375909375
PLEKHG1,6,150599863,150843665,759,102,8816,3.6275,0.00014309,0.00036044,0.0049418,0.0928900010344827,0.158206432,0.447679023636364
CD2AP,6,47477746,47627263,273,19,8816,3.6272,0.00014327,0.00026101,0.0014601,0.0928900010344827,0.145366751212121,0.361292447368421
TDRD10,1,154502219,154548147,135,12,8816,3.6213,0.00014657,0.0003824,0.00089149,0.0928900010344827,0.158206432,0.287518496491228
SLC26A1,4,979073,994217,35,15,8816,3.6094,0.00015345,0.00068812,0.00025204,0.094008585,0.188760559402985,0.1852897264
RSPO2,8,107899316,108083685,365,48,8816,3.5862,0.00016776,0.00040565,0.0013931,0.0994600335483871,0.158626411702128,0.361292447368421
RFX3,9,3218297,3526001,541,59,8816,3.5689,0.00017925,0.00018761,0.0049614,0.102125976666667,0.145366751212121,0.447679023636364
UBR3,2,169827470,170084131,730,42,8816,3.5535,0.00019008,0.00027237,0.00083943,0.102125976666667,0.147232006764706,0.287518496491228
KIAA1614,1,180913177,180946103,62,24,8816,3.5385,0.00020118,9.6476e-05,0.0038985,0.102125976666667,0.0985073557777778,0.447679023636364
MAP3K7,6,90513573,90587301,154,19,8816,3.527,0.00021018,0.00030909,0.0011083,0.102125976666667,0.158206432,0.313376087692308
CCDC102A,16,57512178,57537130,61,18,8816,3.5266,0.00021048,0.00011798,0.0057822,0.102125976666667,0.108417721,0.447679023636364
INHBB,2,120346143,120351807,4,3,8816,3.5221,0.00021404,0.00021468,0.00033359,0.102125976666667,0.145366751212121,0.218966093214286
POC5,5,75674198,75717488,143,16,8816,3.5208,0.00021516,0.00019928,0.0025417,0.102125976666667,0.145366751212121,0.41996015
SPAG1,8,100158003,100241904,135,17,8816,3.5188,0.00021671,0.00023663,0.0025592,0.102125976666667,0.145366751212121,0.41996015
TUBA3E,2,130191745,130198461,6,3,8816,3.4901,0.00024141,0.011246,1.4323e-05,0.109474727209302,0.521862007537688,0.032905302125
TMEM175,4,932387,958656,49,17,8816,3.4806,0.0002501,0.0011168,0.00028012,0.109474727209302,0.22056755212766,0.198012518461538
KDM2B,12,121402501,121581113,273,38,8816,3.475,0.00025546,0.00019791,0.0085191,0.109474727209302,0.145366751212121,0.476323347720365
RPL7L1,6,42879917,42889889,27,8,8816,3.4743,0.00025613,0.00035249,0.00073699,0.109474727209302,0.158206432,0.2709027842
RBM26,13,79311827,79406258,206,16,8816,3.4576,0.00027252,0.00044615,0.0081014,0.113537293555556,0.161969442156863,0.473221800626959
CDCA2,8,25458574,25511308,102,14,8816,3.4522,0.00027799,0.00024006,0.0014575,0.113537293555556,0.145366751212121,0.361292447368421
GINS4,8,41529206,41545046,40,14,8816,3.4257,0.0003066,0.001077,0.00063545,0.122500030434783,0.22056755212766,0.2709027842
ASAP2,2,9206765,9405683,311,38,8816,3.3957,0.00034223,0.00026047,0.0052108,0.132073744489796,0.145366751212121,0.447679023636364
CCDC9,19,47256474,47271953,35,6,8816,3.3915,0.00034752,0.00051998,0.00070647,0.132073744489796,0.180315328679245,0.2709027842
SCAMP1,5,78360503,78480739,219,20,8816,3.3879,0.00035212,0.00070629,0.0054672,0.132073744489796,0.189154042428571,0.447679023636364
ANKRD26,10,26966584,27100498,378,41,8816,3.3818,0.00036003,0.0005043,0.0058599,0.1323398274,0.178240955769231,0.447679023636364
SLC15A2,3,121894324,121944187,147,11,8816,3.3559,0.00039555,0.00054775,0.0049114,0.140210963584906,0.18177475877193,0.447679023636364
UBXN7,3,196353490,196454318,119,24,8816,3.352,0.00040114,0.0017027,0.0010273,0.140210963584906,0.270015545762712,0.309520437704918
INAFM1,19,47274402,47275723,5,3,8816,3.3498,0.00040433,0.0006601,0.00036937,0.140210963584906,0.186645813846154,0.2224375909375
RSPH9,6,43645030,43671013,67,14,8816,3.3397,0.00041941,0.00040514,0.0018019,0.142746970185185,0.158626411702128,0.380782873469388
PPAP2A,5,55424842,55535370,228,19,8816,3.33,0.00043422,0.00043831,0.0054763,0.143727061964286,0.161969442156863,0.447679023636364
AMZ1,7,2679522,2765679,306,47,8816,3.3276,0.00043793,0.00044945,0.0030934,0.143727061964286,0.161969442156863,0.447679023636364
STK32C,10,132207489,132332256,473,74,8816,3.3107,0.00046534,0.011685,0.00016455,0.149741318103448,0.523022033482143,0.168014691666667
TGOLN2,2,85318018,85328296,29,7,8816,3.3064,0.00047255,0.0023747,0.0004202,0.149741318103448,0.321835209558823,0.227142817647059
CBX5,12,54230946,54280131,32,12,8816,3.2939,0.00049396,0.00038736,0.0045994,0.153826204098361,0.158206432,0.447679023636364
ZBTB25,14,64449106,64505213,94,13,8816,3.2857,0.00050869,0.00095758,0.0047897,0.153826204098361,0.216791511707317,0.447679023636364
FBXO31,16,87326987,87392107,113,27,8816,3.2846,0.00051055,0.0095067,0.00031427,0.153826204098361,0.508435194034091,0.213924752962963
LOC105372417,19,44742615,44748454,6,4,8816,3.2736,0.00053088,0.00022653,0.0023462,0.155893505538462,0.145366751212121,0.400764305555556
IGF2BP1,17,48997412,49056145,89,19,8816,3.267,0.00054342,0.00043261,0.0037198,0.155893505538462,0.161969442156863,0.447679023636364
AGPAT6,8,41578188,41625001,100,13,8816,3.2634,0.00055034,0.097926,1.7998e-05,0.155893505538462,0.724510756799369,0.0367539157777778
DYRK4,12,4590072,4613888,51,14,8816,3.2629,0.00055134,0.0009272,0.0019324,0.155893505538462,0.216791511707317,0.380782873469388
ILDR1,3,121987323,122060516,140,34,8816,3.2466,0.00058387,0.00095714,0.0030996,0.162590101969697,0.216791511707317,0.447679023636364
OASL,12,121020292,121039242,37,14,8816,3.2103,0.00066293,0.00082052,0.0019906,0.181300726617647,0.204563237297297,0.380782873469388
ANKRD6,6,89433178,89633834,335,43,8816,3.2069,0.00067079,0.00062048,0.0049138,0.181300726617647,0.185616413125,0.447679023636364
ABCC4,13,95019829,95301446,985,117,8816,3.1915,0.00070767,0.0010012,0.0039981,0.186607238142857,0.219060176190476,0.447679023636364
GNA12,7,2728105,2870656,422,39,8816,3.1903,0.00071073,0.00035688,0.0063755,0.186607238142857,0.158206432,0.447679023636364
MZT2B,2,130181544,130204794,39,9,8816,3.1815,0.00073262,0.068368,9.0245e-05,0.189645394084507,0.678470819795589,0.110574190333333
FZD2,17,44557444,44561262,4,3,8816,3.1691,0.00076451,0.0010788,0.0008917,0.195151795694444,0.22056755212766,0.287518496491228
APOC2,19,44945982,44949565,14,5,8816,3.1644,0.00077699,0.00055664,0.0020304,0.195620537123288,0.18177475877193,0.380782873469388
SKIV2L2,5,55307748,55425581,220,15,8816,3.1577,0.00079509,0.00096724,0.0086475,0.197472420405405,0.216791511707317,0.478283210179641
SAP25,7,100572226,100573864,1,1,8816,3.1382,0.0008498,0.0008783,0.0008783,0.199277669512195,0.212398364473684,0.287518496491228
SHE,1,154469637,154502050,27,7,8816,3.1368,0.00085402,0.0012305,0.0018495,0.199277669512195,0.22391445049505,0.380782873469388
FAM132B,2,238159008,238168890,34,12,8816,3.1359,0.0008565,0.00072043,0.003211,0.199277669512195,0.189154042428571,0.447679023636364
GAK,4,849277,932390,267,39,8816,3.1301,0.00087379,0.0063022,0.00067786,0.199277669512195,0.474695812653061,0.2709027842
RAB12,18,8609445,8639383,75,13,8816,3.1292,0.00087628,0.0009941,0.0079379,0.199277669512195,0.219060176190476,0.473221800626959
FGD4,12,32399541,32646050,785,75,8816,3.1269,0.00088333,0.00037403,0.029454,0.199277669512195,0.158206432,0.691627088010204
OR7G2,19,9102269,9103306,4,2,8816,3.1253,0.00088811,0.00084349,0.0014746,0.199277669512195,0.206700036133333,0.361292447368421
LZTS1,8,20246165,20303981,174,48,8816,3.125,0.0008891,0.0016984,0.0034154,0.199277669512195,0.270015545762712,0.447679023636364
CYSTM1,5,140175068,140243789,104,11,8816,3.119,0.00090745,0.0016714,0.0061807,0.200940042771084,0.270015545762712,0.447679023636364
ESRP1,8,94641136,94707466,183,21,8816,3.1029,0.00095818,0.0017287,0.0071678,0.208625158023256,0.270015545762712,0.458381011904762
AEN,15,88604681,88632281,84,22,8816,3.0982,0.0009735,0.00034387,0.015315,0.208625158023256,0.158206432,0.585388273291926
BANK1,4,101790607,102074812,536,52,8816,3.0974,0.00097621,0.00032586,0.02452,0.208625158023256,0.158206432,0.666646568047337
PRKCB,16,23835979,24220611,930,124,8816,3.0903,0.00099988,0.00038233,0.039615,0.211227523218391,0.158206432,0.739568727732794
EIF5A,17,7306999,7312463,12,6,8816,3.0816,0.0010294,0.0024133,0.0011061,0.214146325842697,0.32375212189781,0.313376087692308
GTPBP2,6,43620481,43629246,9,5,8816,3.0794,0.001037,0.0026615,0.00087545,0.214146325842697,0.337349713793103,0.287518496491228
SPATA24,5,139395940,139404155,5,1,8816,3.0712,0.0010661,0.0010836,0.0011619,0.216387479120879,0.22056755212766,0.323553940909091
RPRML,17,46978156,46979248,1,1,8816,3.0697,0.0010714,0.001105,0.001105,0.216387479120879,0.22056755212766,0.313376087692308
ZNF677,19,53235385,53254858,82,11,8816,3.0583,0.0011132,0.0027156,0.001399,0.2223859,0.339523893877551,0.361292447368421
TRIM35,8,27284886,27311319,34,11,8816,3.0514,0.001139,0.00063258,0.010124,0.222816046808511,0.185616413125,0.516777197260274
PPP1R36,14,64549902,64589386,92,21,8816,3.0512,0.0011396,0.00064115,0.012329,0.222816046808511,0.185616413125,0.555424191176471
PLEKHS1,10,113751262,113782433,74,15,8816,3.0318,0.0012156,0.0012228,0.0050577,0.234140802083333,0.22391445049505,0.447679023636364
MRPS18A,6,43671197,43687812,33,9,8816,3.0299,0.001223,0.00071758,0.0064459,0.234140802083333,0.189154042428571,0.447679023636364
VEGFA,6,43770209,43786487,41,17,8816,3.0238,0.0012481,0.001287,0.0038795,0.235049031,0.229648281553398,0.447679023636364
XPO5,6,43522330,43576075,62,12,8816,3.0191,0.0012678,0.0041121,0.0017848,0.235049031,0.406996038172043,0.380782873469388
SKOR2,18,47206203,47249630,69,15,8816,3.0164,0.0012788,0.0012107,0.0053974,0.235049031,0.22391445049505,0.447679023636364
TRPC4,13,37633872,37869802,686,84,8816,3.0164,0.0012789,0.0082075,0.0015528,0.235049031,0.498875732026144,0.365883476923077
LOC339862,3,17962572,18268922,461,52,8816,3.0064,0.0013216,0.0012186,0.0081182,0.240491944554455,0.22391445049505,0.473221800626959
MCIDAS,5,55219597,55227315,13,6,8816,3.0009,0.001346,0.0014373,0.0026681,0.242031801941748,0.249399562264151,0.42640878173913
SLCO1A2,12,21264600,21403657,407,51,8816,2.9985,0.0013564,0.0012206,0.010025,0.242031801941748,0.22391445049505,0.514663337988827
PRR4,12,10845849,10849476,7,4,8816,2.9849,0.0014182,0.00076369,0.005011,0.248974186666667,0.197688148028169,0.447679023636364
ELANE,19,850997,856250,6,5,8816,2.984,0.0014224,0.00059699,0.0057102,0.248974186666667,0.185616413125,0.447679023636364
IDUA,4,986997,1004557,54,22,8816,2.9787,0.0014473,0.00061988,0.031124,0.250942704716981,0.185616413125,0.701090534772182
KCNK2,1,215002639,215237093,559,52,8816,2.97,0.0014891,0.019202,0.00054708,0.253662443859649,0.565802227564103,0.247036173414634
NKX1-1,4,1402932,1406442,5,3,8816,2.9675,0.0015009,0.0012447,0.0021122,0.253662443859649,0.224277855882353,0.390023586538462
MRPS15,1,36455761,36464439,28,9,8816,2.9665,0.0015059,0.0055734,0.0014837,0.253662443859649,0.456041028947368,0.361292447368421
PCDH1,5,141852319,141878813,35,17,8816,2.9616,0.0015303,0.0022113,0.0036922,0.253662443859649,0.315050253488372,0.447679023636364
POLR1C,6,43517039,43550984,37,8,8816,2.9607,0.0015347,0.0040932,0.0012959,0.253662443859649,0.406996038172043,0.347070101449275
SLC6A2,16,55655604,55706192,131,35,8816,2.9557,0.0015599,0.0044418,0.0019235,0.253662443859649,0.416650054591837,0.380782873469388
HNF1A,12,120977787,121002512,79,17,8816,2.9546,0.0015653,0.032555,0.00023173,0.253662443859649,0.614152515182186,0.1799763575
ZCCHC14,16,87406246,87492269,253,26,8816,2.953,0.0015734,0.061866,0.00045357,0.253662443859649,0.671569268912203,0.234265881388889
C1orf43,1,154206701,154220797,13,6,8816,2.9494,0.0015919,0.00093969,0.012286,0.254413305217391,0.216791511707317,0.555424191176471
HSD17B12,11,43680593,43856619,307,29,8816,2.9348,0.001669,0.0022351,0.0068475,0.260518463865546,0.315991560769231,0.451075994623656
DLG4,17,7189890,7220050,37,13,8816,2.9325,0.001681,0.0010873,0.0085266,0.260518463865546,0.22056755212766,0.476323347720365
UBXN6,19,4445006,4457794,32,9,8816,2.9319,0.0016846,0.0077577,0.0018265,0.260518463865546,0.49402752,0.380782873469388
SMARCA2,9,2015219,2193624,499,92,8816,2.9315,0.0016868,0.0082138,0.0021963,0.260518463865546,0.498875732026144,0.390023586538462
METTL5,2,169811757,169824931,43,12,8816,2.9229,0.0017339,0.022685,0.00036396,0.26061422,0.582886752512563,0.2224375909375
PROB1,5,139391946,139395196,3,3,8816,2.922,0.0017388,0.00068737,0.0062326,0.26061422,0.188760559402985,0.447679023636364
KIAA1804,1,233327743,233385148,185,24,8816,2.9206,0.001747,0.0042071,0.0027233,0.26061422,0.408205247916667,0.427790860683761
ILKAP,2,238170401,238203702,116,16,8816,2.9185,0.0017586,0.0017336,0.0060197,0.26061422,0.270015545762712,0.447679023636364
EPHX1,1,225810074,225845563,108,35,8816,2.9174,0.0017647,0.0015926,0.0064104,0.26061422,0.266094503636364,0.447679023636364
POLH,6,43576141,43620523,43,15,8816,2.9161,0.0017725,0.0067391,0.0026398,0.26061422,0.485412989494163,0.425586703508772
REP15,12,27696495,27697633,1,1,8816,2.8962,0.0018884,0.001935,0.001935,0.272668599236641,0.286801330645161,0.380782873469388
LOC644215,10,97401237,97426151,49,11,8816,2.8949,0.0018965,0.0019701,0.0059813,0.272668599236641,0.287573003968254,0.447679023636364
SYNPO,5,150586037,150659230,120,31,8816,2.8944,0.0018993,0.00056375,0.028583,0.272668599236641,0.18177475877193,0.682911128571429
RETSAT,2,85341955,85354698,20,8,8816,2.8919,0.0019146,0.0098212,0.00070461,0.272668599236641,0.511342308215297,0.2709027842
MRPL3,3,131462201,131503016,61,11,8816,2.8878,0.0019395,0.0011265,0.010831,0.272668599236641,0.22056755212766,0.526751813157895
HBEGF,5,140332843,140346603,22,9,8816,2.8872,0.0019435,0.0010945,0.010855,0.272668599236641,0.22056755212766,0.526751813157895
SLCO6A1,5,102371782,102499656,319,23,8816,2.8636,0.0020946,0.0040206,0.01431,0.288419868387097,0.406014326373626,0.580581655629139
SALL1,16,51135975,51152316,13,7,8816,2.8626,0.0021012,0.027516,0.00047954,0.288419868387097,0.596366116470588,0.238201774594595
C8orf34,8,68330722,68819023,1108,86,8816,2.857,0.0021383,0.0018433,0.018746,0.288419868387097,0.282316755833333,0.621223398563734
NDRG2,14,21016763,21070872,128,48,8816,2.8533,0.0021632,0.0010902,0.032177,0.288419868387097,0.22056755212766,0.703187970273484
YIPF3,6,43511827,43516990,8,4,8816,2.8499,0.0021869,0.0097249,0.00093154,0.288419868387097,0.508435194034091,0.29018260440678
TTC17,11,43358885,43494933,240,33,8816,2.8454,0.0022175,0.077727,0.00021624,0.288419868387097,0.696534614973262,0.1799763575
KCNJ3,2,154698581,154858352,394,66,8816,2.8412,0.0022474,0.036284,0.0007554,0.288419868387097,0.621073426046512,0.272225423529412
DHRS12,13,51767993,51804199,54,21,8816,2.8398,0.0022569,0.0019206,0.014127,0.288419868387097,0.286801330645161,0.579081766146993
THBS3,1,155195584,155209180,11,4,8816,2.8394,0.0022602,0.0017841,0.0054722,0.288419868387097,0.275545999159664,0.447679023636364
TANGO6,16,68843553,69085182,405,47,8816,2.8376,0.0022729,0.00082364,0.032454,0.288419868387097,0.204563237297297,0.705884101775148
MAD2L1BP,6,43629542,43640952,16,6,8816,2.8362,0.0022828,0.0064066,0.0018391,0.288419868387097,0.475660377419355,0.380782873469388
FUT5,19,5865826,5870540,13,9,8816,2.836,0.002284,0.00038561,0.031617,0.288419868387097,0.158206432,0.701090534772182
UTS2B,3,191267155,191330536,253,31,8816,2.8344,0.0022953,0.0023051,0.012694,0.288419868387097,0.318537089473684,0.560824581730769
LOC105374861,2,39148212,39150198,9,4,8816,2.8335,0.002302,0.0056574,0.0017608,0.288419868387097,0.456041028947368,0.380782873469388
FAM228B,2,24076874,24169638,246,23,8816,2.8323,0.002311,0.043861,0.00091912,0.288419868387097,0.632958345098039,0.29018260440678
CLOCK,4,55427901,55546909,353,23,8816,2.8255,0.0023605,0.0020265,0.02671,0.288419868387097,0.293268059055118,0.67409589701897
POLR2K,8,100150611,100154002,4,3,8816,2.8247,0.002366,0.0018811,0.0045419,0.288419868387097,0.283428283606557,0.447679023636364
IP6K3,6,33721637,33746985,96,21,8816,2.8224,0.0023833,0.0033053,0.011382,0.288419868387097,0.380343194444444,0.539007654731458
CCDC150,2,196639632,196732806,125,18,8816,2.822,0.0023864,0.0034886,0.0081869,0.288419868387097,0.383934008383234,0.473221800626959
ATAD2B,2,23685229,23927114,534,34,8816,2.821,0.0023938,0.0059713,0.0075013,0.288419868387097,0.467006479574468,0.464196608417508
STXBP5,6,147204358,147390476,205,24,8816,2.8196,0.0024041,0.00077879,0.081091,0.288419868387097,0.198796964027778,0.885389771377672
LOC105378283,10,45180356,45194262,28,4,8816,2.8166,0.0024264,0.0016433,0.0089401,0.288419868387097,0.269662595535714,0.481847794428152
FOXE3,1,47416072,47418052,4,3,8816,2.8163,0.0024289,0.00095552,0.0078707,0.288419868387097,0.216791511707317,0.473221800626959
MACROD2,20,13995500,16053197,5138,273,8816,2.8159,0.0024324,0.015242,0.017266,0.288419868387097,0.533586129523809,0.597611702448211
OR13C3,9,104535770,104536813,3,2,8816,2.8099,0.0024778,0.0015118,0.0056507,0.291919783333333,0.254911671559633,0.447679023636364
LYVE1,11,10557866,10568818,17,8,8816,2.805,0.0025158,0.0029248,0.0068119,0.294508842038217,0.363208778378378,0.450345000359712
LOC105370380,13,113817492,113820631,11,6,8816,2.7919,0.0026201,0.0025098,0.0045731,0.304777328481013,0.329482958571429,0.447679023636364
NIM1K,5,43192054,43280850,163,34,8816,2.7895,0.0026393,0.0030703,0.007231,0.305079840880503,0.367389049350649,0.458381011904762
LAPTM4A,2,20032650,20052028,43,13,8816,2.7791,0.0027255,0.0050555,0.0046299,0.312522415432099,0.437864715348837,0.447679023636364
TESC,12,117038923,117099446,179,29,8816,2.7764,0.0027482,0.0018814,0.019504,0.312522415432099,0.283428283606557,0.631097717770035
STAC2,17,39210536,39225787,21,11,8816,2.7756,0.0027547,0.0014814,0.013298,0.312522415432099,0.252098616666667,0.571166072429906
BLOC1S3,19,45178745,45217078,131,36,8816,2.7667,0.0028311,0.0016397,0.021227,0.319219551533742,0.269662595535714,0.640211714516129
ZFPM2,8,105246436,105804539,1082,99,8816,2.7593,0.0028962,0.0075793,0.0072603,0.321102752352941,0.493595452280702,0.458381011904762
ST8SIA5,18,46679118,46757169,242,52,8816,2.7554,0.0029309,0.0070581,0.0043911,0.321102752352941,0.487115962007169,0.447679023636364
RANBP17,5,170861882,171300450,652,33,8816,2.7545,0.0029394,0.0037225,0.021561,0.321102752352941,0.395467210982659,0.640211714516129
WARSP1,11,59255468,59258657,11,5,8816,2.7537,0.0029461,0.015229,0.0010571,0.321102752352941,0.533586129523809,0.31336195
ZNF559,19,9323772,9343845,44,10,8816,2.7528,0.0029543,0.005965,0.0063439,0.321102752352941,0.467006479574468,0.447679023636364
EFNA1,1,155127873,155134910,7,4,8816,2.7519,0.0029626,0.0088294,0.0018376,0.321102752352941,0.508435194034091,0.380782873469388
SLC23A1,5,139367196,139384553,15,5,8816,2.7511,0.0029701,0.0026986,0.0062289,0.321102752352941,0.339523893877551,0.447679023636364
RNF165,18,46334224,46461412,285,64,8816,2.748,0.0029978,0.013754,0.0021805,0.321790034285714,0.529560734774067,0.390023586538462
LOC105375112,7,31567,37465,3,3,8816,2.7424,0.0030495,0.0019715,0.0062182,0.321790034285714,0.287573003968254,0.447679023636364
MUC1,1,155185824,155192915,1,1,8816,2.7418,0.0030553,0.00312,0.00312,0.321790034285714,0.369951483870968,0.447679023636364
DSCC1,8,119833941,119855930,68,14,8816,2.7416,0.003057,0.0059039,0.005657,0.321790034285714,0.467006479574468,0.447679023636364
TTLL2,6,167325086,167342689,31,12,8816,2.7409,0.003064,0.0054359,0.0032254,0.321790034285714,0.454253693181818,0.447679023636364
GLTSCR1L,6,42782052,42868560,106,21,8816,2.7378,0.0030923,0.006646,0.0081339,0.322916941477273,0.485412989494163,0.473221800626959
GTF3A,13,27424544,27435709,33,10,8816,2.734,0.0031283,0.0011281,0.022342,0.324830653672316,0.22056755212766,0.643835776397516
PMVK,1,154924732,154937310,18,5,8816,2.7321,0.0031466,0.0026052,0.017077,0.324895288764045,0.332506741666667,0.597143456439394
ZBTB1,14,64503950,64533690,68,9,8816,2.7258,0.0032072,0.013335,0.0046762,0.328234955978261,0.528061010729614,0.447679023636364
DMRT1,9,841647,969090,577,85,8816,2.7246,0.0032192,0.0033795,0.015743,0.328234955978261,0.381054174846626,0.587325742063492
HBZ,16,142053,154505,29,12,8816,2.7203,0.0032615,0.0025754,0.015384,0.328234955978261,0.331001934265734,0.585388273291926
RYR1,19,38433700,38587564,413,57,8816,2.7191,0.0032729,0.011573,0.0054202,0.328234955978261,0.523022033482143,0.447679023636364
SSB,2,169798812,169812064,31,10,8816,2.7189,0.0032754,0.017586,0.001667,0.328234955978261,0.556304808950086,0.380782873469388
IL6R,1,154405193,154469450,130,26,8816,2.7178,0.0032861,0.011482,0.0037108,0.328234955978261,0.523022033482143,0.447679023636364
KRT83,12,52314301,52321398,47,6,8816,2.7146,0.0033174,0.0056017,0.0059611,0.329570241081081,0.456041028947368,0.447679023636364
DNAH9,17,11598431,11970168,771,107,8816,2.7116,0.0033482,0.0032813,0.019666,0.330841762365591,0.380343194444444,0.631097717770035
TRPM5,11,2403952,2435017,97,29,8816,2.7067,0.0033974,0.012324,0.0036414,0.333908099465241,0.523022033482143,0.447679023636364
VAV2,9,133761894,133992374,894,118,8816,2.7046,0.0034198,0.015816,0.0036299,0.334321830851064,0.534530952641166,0.447679023636364
GPD1L,3,32106511,32168715,193,23,8816,2.6981,0.0034868,0.0038111,0.0093765,0.339068239153439,0.400252610857143,0.49237341
DCLRE1A,10,113834724,113854404,9,6,8816,2.6899,0.0035738,0.035247,0.00073097,0.345699316842105,0.619908720574163,0.2709027842
FAT1,4,186587783,186726915,341,66,8816,2.6878,0.0035966,0.003881,0.020471,0.346058476683938,0.400724151685393,0.632508060200669
LMX1A,1,165201867,165356715,413,65,8816,2.6854,0.0036219,0.014552,0.0040322,0.346058476683938,0.529560734774067,0.447679023636364
MDN1,6,89642775,89827961,331,35,8816,2.6843,0.003634,0.0074708,0.0069366,0.346058476683938,0.490377975714286,0.453693136654804
MYO10,5,16661907,16936276,776,125,8816,2.6738,0.0037502,0.020404,0.0036486,0.355283122680412,0.571192667673716,0.447679023636364
NEGR1,1,71402942,72282847,1449,120,8816,2.6717,0.0037731,0.014004,0.0066068,0.355619512307692,0.529560734774067,0.447679023636364
TMEM63C,14,77181759,77259495,301,47,8816,2.6653,0.0038455,0.0039961,0.015123,0.359046233165829,0.405769734254144,0.585388273291926
BOK,2,241558064,241574138,40,18,8816,2.665,0.0038498,0.00061357,0.065985,0.359046233165829,0.185616413125,0.851410388111888
RNF34,12,121400083,121424352,57,8,8816,2.6619,0.003885,0.0059326,0.014147,0.359046233165829,0.467006479574468,0.579081766146993
