GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
UBE2D1,10,58334979,58370753,51,14,9675,3.3493,0.00040513,0.00082733,0.0024244,0.172962245116279,0.236021745230769,0.45940895
KHDRBS2,6,61630484,62286195,1308,57,9675,3.3172,0.00045462,0.0002903,0.010961,0.189679862727273,0.145434008421053,0.51071583248731
CUX1,7,101815904,102283958,942,85,9675,3.2907,0.00049962,0.052698,5.6446e-05,0.19917258212766,0.677964016759777,0.109187735384615
SEC14L5,16,4958317,5019155,181,32,9675,3.2871,0.0005061,0.00023297,0.0038019,0.19917258212766,0.132706742352941,0.45940895
RAB43,3,129087569,129122150,22,7,9675,3.285,0.00050992,0.00058104,0.0025,0.19917258212766,0.217688414693878,0.45940895
SNTB1,8,120535745,120812069,621,67,9675,3.2619,0.00055327,0.00069093,0.0033419,0.209599655102041,0.236021745230769,0.45940895
WDPCP,2,63120762,63840825,1086,48,9675,3.2588,0.00055945,0.0058789,0.0011809,0.209599655102041,0.476512486666667,0.3280328
PCGF5,10,91163012,91284331,232,28,9675,3.2195,0.00064215,0.00046988,0.014516,0.235771794,0.210391635121951,0.561059128421053
NUCB1,19,48900050,48923283,73,21,9675,3.186,0.00072138,0.005018,0.00068965,0.249185081269841,0.462491092890995,0.311134721818182
PLK1,16,23678822,23690367,26,7,9675,3.1839,0.00072649,0.0073747,0.00019847,0.249185081269841,0.480087739716312,0.170620920909091
MEI4,6,77650233,77927045,724,46,9675,3.1792,0.00073834,0.0043284,0.001138,0.249185081269841,0.462491092890995,0.3280328
ISY1-RAB43,3,129087569,129161230,50,13,9675,3.1731,0.00075422,0.00081463,0.0063319,0.249185081269841,0.236021745230769,0.463408371428571
TMEFF1,9,100473238,100577636,185,20,9675,3.1631,0.00078048,0.0030635,0.0016537,0.249185081269841,0.422855135338346,0.428070902564103
ARFRP1,20,63698642,63708013,14,3,9675,3.1545,0.00080394,0.0028556,0.00075433,0.249185081269841,0.406380657364341,0.311134721818182
DNAL1,14,73644875,73703728,123,20,9675,3.1542,0.0008046,0.0027094,0.0021262,0.249185081269841,0.399403058730159,0.449391179310345
TPMT,6,18128311,18155165,67,14,9675,3.1473,0.00082405,0.00076474,0.0030036,0.249185081269841,0.236021745230769,0.45940895
RTEL1,20,63657810,63696253,129,24,9675,3.1471,0.0008244,0.00080311,0.0042106,0.249185081269841,0.236021745230769,0.45940895
BTD,3,15601352,15647642,69,18,9675,3.1463,0.00082668,0.0014819,0.003689,0.249185081269841,0.312697933333333,0.45940895
MON1B,16,77190919,77199646,34,11,9675,3.1439,0.00083352,0.00055818,0.0049945,0.249185081269841,0.2134805925,0.45940895
CMBL,5,10277595,10308056,88,17,9675,3.1369,0.00085362,0.001042,0.0022575,0.249185081269841,0.277232405797101,0.450469402173913
ZKSCAN1,7,100015572,100045143,34,10,9675,3.1364,0.00085514,0.0017337,0.0019109,0.249185081269841,0.33153400625,0.433114473170732
CRYL1,13,20403667,20525873,394,61,9675,3.1262,0.00088538,0.0043607,0.0022007,0.253965719375,0.462491092890995,0.450469402173913
MURC,9,100576867,100588402,33,9,9675,3.118,0.00091033,0.0078302,0.00026982,0.257105202153846,0.482371851006711,0.1981342224
LAMC1,1,183023460,183145592,385,19,9675,3.1109,0.00093253,0.0038252,0.0046602,0.259384632424242,0.460845403896104,0.45940895
ITGA5,12,54395261,54419266,16,6,9675,3.1042,0.00095402,0.00076509,0.0061504,0.261170486086957,0.236021745230769,0.463408371428571
FBP2,9,94558714,94593832,152,21,9675,3.0986,0.00097206,0.013897,0.00032767,0.261170486086957,0.554277944325482,0.214834495
MSANTD3-TMEFF1,9,100441906,100577636,234,24,9675,3.0957,0.00098163,0.004371,0.0022031,0.261170486086957,0.462491092890995,0.450469402173913
ERLIN2,8,37736579,37757801,2,2,9675,3.0869,0.0010113,0.00066241,0.0018177,0.2625194,0.236021745230769,0.428070902564103
PSMD5,9,120814779,120843021,29,9,9675,3.0857,0.0010153,0.00071745,0.0089822,0.2625194,0.236021745230769,0.483056952631579
NES,1,156668763,156677397,14,4,9675,3.0805,0.0010332,0.00036369,0.0068019,0.2634373,0.1669155255,0.466872926315789
FGR,1,27612289,27635561,27,9,9675,3.0764,0.0010476,0.00080985,0.007248,0.263449873972603,0.236021745230769,0.466872926315789
C4orf47,4,185405235,185449828,107,17,9675,3.0635,0.0010937,0.006087,0.00074986,0.271326278378378,0.476512486666667,0.311134721818182
LGI3,8,22146830,22156831,18,6,9675,3.0528,0.0011336,0.00054351,0.0059406,0.277301166233766,0.2134805925,0.462567831799163
ANKRD10,13,110878540,110915107,95,14,9675,3.0479,0.0011522,0.0056417,0.0010326,0.277301166233766,0.475093250458716,0.3194292
NDNF,4,121035627,121072518,82,20,9675,3.0451,0.0011631,0.0014039,0.0060002,0.277301166233766,0.31051561686747,0.462567831799163
NT5DC1,6,116100823,116245690,265,33,9675,3.0388,0.0011877,0.0019855,0.0038693,0.279535853846154,0.343866122641509,0.45940895
JAG1,20,10637684,10674046,106,30,9675,3.032,0.0012148,0.0013817,0.0057064,0.282024775,0.3093323,0.462567831799163
TXNL1,18,56602387,56638689,55,10,9675,3.0285,0.001229,0.0007816,0.0061464,0.282024775,0.236021745230769,0.463408371428571
COPZ2,17,48026167,48048091,54,15,9675,3.023,0.0012512,0.00083568,0.012141,0.283317934117647,0.236021745230769,0.531943861575179
DDIAS,11,82901695,82934659,70,14,9675,3.0183,0.0012709,0.17267,5.0116e-05,0.283317934117647,0.792523828514457,0.109187735384615
OR52R1,11,4803433,4804380,3,2,9675,3.012,0.0012975,0.00055119,0.0041488,0.283317934117647,0.2134805925,0.45940895
PALB2,16,23603162,23641357,83,11,9675,3.0099,0.0013067,0.038722,0.00023252,0.283317934117647,0.630920570694087,0.184115441666667
FBXO46,19,45710629,45730893,17,10,9675,3.0087,0.0013118,0.0019163,0.0019124,0.283317934117647,0.338263801923077,0.433114473170732
CNPY4,7,100119642,100125508,8,4,9675,2.9982,0.001358,0.00074033,0.0050337,0.288526566666667,0.236021745230769,0.45940895
NKX6-1,4,84491987,84499141,9,5,9675,2.9957,0.001369,0.0014507,0.0024694,0.288526566666667,0.312697933333333,0.45940895
MORF4L1,15,78872781,78897739,59,9,9675,2.9926,0.0013831,0.0008085,0.0096517,0.288526566666667,0.236021745230769,0.497713226404494
FBXW2,9,120756976,120793462,29,7,9675,2.986,0.0014131,0.0012836,0.010481,0.288526566666667,0.30210677948718,0.503095477806789
BOC,3,113211003,113287463,200,44,9675,2.9857,0.0014145,0.0050615,0.0025426,0.288526566666667,0.462491092890995,0.45940895
GJA4,1,34792958,34795750,9,4,9675,2.9797,0.0014427,0.0011455,0.0032099,0.291044907692308,0.292537210810811,0.45940895
ATP5O,21,33903453,33915854,35,11,9675,2.9724,0.0014775,0.0016911,0.0039597,0.29341216344086,0.330268231914894,0.45940895
VAPA,18,9913958,9960021,110,25,9675,2.9705,0.0014864,0.0036867,0.0025581,0.29341216344086,0.454231131543624,0.45940895
EIF4ENIF1,22,31436963,31489950,92,18,9675,2.9613,0.0015315,0.001886,0.0052607,0.299098691489362,0.338263801923077,0.45940895
KHSRP,19,6413104,6424811,13,8,9675,2.9434,0.001623,0.0008663,0.0098157,0.30642873877551,0.240962657575758,0.499159613850416
PRDX5,11,64318088,64321823,1,1,9675,2.9425,0.001628,0.00167,0.00167,0.30642873877551,0.329654408602151,0.428070902564103
AP2A1,19,49766923,49807112,88,20,9675,2.9419,0.0016308,0.0052615,0.0019753,0.30642873877551,0.462491092890995,0.436898281927711
ACTRT3,3,169766921,169769895,8,3,9675,2.941,0.0016358,0.00082659,0.0057869,0.30642873877551,0.236021745230769,0.462567831799163
FGF17,8,22039709,22048809,20,13,9675,2.9268,0.0017121,0.00024047,0.064342,0.311808898113208,0.132706742352941,0.802938013586956
MYNN,3,169769649,169789716,26,8,9675,2.9246,0.0017248,0.0013662,0.0087736,0.311808898113208,0.3093323,0.483056952631579
ZNF3,7,100063847,100082548,22,8,9675,2.9243,0.0017264,0.012425,0.00058142,0.311808898113208,0.539255576744186,0.288478604324324
CCL24,7,75811429,75823356,50,15,9675,2.9216,0.0017411,0.0017129,0.0048908,0.311808898113208,0.331004402105263,0.45940895
DRG1,22,31399553,31434186,48,12,9675,2.9166,0.0017695,0.0012632,0.011012,0.311808898113208,0.30210677948718,0.511619425692695
DST,6,56457987,56954628,750,61,9675,2.9134,0.0017876,0.00065152,0.03041,0.311808898113208,0.236021745230769,0.678331445929526
IL19,1,206798870,206842981,98,22,9675,2.9114,0.0017991,0.003626,0.0056932,0.311808898113208,0.454231131543624,0.462567831799163
ZBTB43,9,126804072,126838210,19,10,9675,2.9112,0.0018004,0.001841,0.0048772,0.311808898113208,0.33797078,0.45940895
UBE2D2,5,139561166,139628434,44,11,9675,2.9025,0.001851,0.00070966,0.018758,0.317576242990654,0.236021745230769,0.604139235087719
FRK,6,115941528,116100728,280,34,9675,2.8968,0.0018851,0.0027978,0.008156,0.320432090740741,0.404425294488189,0.472327596214511
RAB27A,15,55202966,55289828,246,38,9675,2.8882,0.0019373,0.0035032,0.0056007,0.326283976146789,0.452320722222222,0.462567831799163
NMU,4,55595229,55636698,107,19,9675,2.8811,0.0019815,0.00294,0.0072424,0.330694336363636,0.412003969465649,0.466872926315789
BAHCC1,17,81395464,81466332,127,34,9675,2.8776,0.0020037,0.0037281,0.0044537,0.331386708108108,0.456269732,0.45940895
VSTM2B,19,29525431,29564551,137,28,9675,2.8701,0.0020514,0.0027295,0.011161,0.333554239669421,0.399403058730159,0.513517889724311
ZNF229,19,44426251,44448725,69,15,9675,2.8656,0.0020812,0.0045797,0.0024738,0.333554239669421,0.462491092890995,0.45940895
CLASP2,3,33496245,33718356,286,34,9675,2.8653,0.0020829,0.0035275,0.0073477,0.333554239669421,0.452320722222222,0.468364849305556
RSPH6A,19,45795710,45815347,51,12,9675,2.8609,0.0021124,0.0015415,0.0068937,0.333554239669421,0.317964685393258,0.466872926315789
ISY1,3,129127416,129161230,22,9,9675,2.8585,0.0021283,0.0019086,0.0069505,0.333554239669421,0.338263801923077,0.466872926315789
RNF144B,6,18277515,18468874,703,66,9675,2.8584,0.002129,0.0029257,0.010265,0.333554239669421,0.412003969465649,0.502026251968504
ZSCAN21,7,100049767,100065042,13,4,9675,2.856,0.0021453,0.010111,0.00092959,0.333554239669421,0.51819855890411,0.311134721818182
MYO1H,12,109388277,109449004,252,32,9675,2.8534,0.0021626,0.0017526,0.015037,0.333554239669421,0.331693101030928,0.564200040733198
APOBEC3A,22,38957522,38963183,5,3,9675,2.8494,0.0021902,0.0026922,0.0029227,0.333554239669421,0.399403058730159,0.45940895
OR51F1,11,4768979,4769917,18,5,9675,2.8482,0.0021985,0.0017961,0.0070479,0.333554239669421,0.333058624242424,0.466872926315789
FGF14,13,101719784,102401774,1464,123,9675,2.8366,0.0022796,0.010714,0.0035793,0.342115508943089,0.526198757180157,0.45940895
OR51G1,11,4923374,4924339,6,4,9675,2.8349,0.0022922,0.0041996,0.0019284,0.342115508943089,0.462491092890995,0.433114473170732
SLC5A3,21,34073523,34106262,27,8,9675,2.8233,0.0023766,0.021046,0.00092559,0.351851796774194,0.578667882525697,0.311134721818182
SOX17,8,54457935,54460896,6,3,9675,2.8127,0.0024561,0.0052111,0.0017351,0.3607126704,0.462491092890995,0.428070902564103
WDR7,18,56651343,57029805,752,76,9675,2.8069,0.0025009,0.00051644,0.10077,0.36437716031746,0.2134805925,0.854647671601615
TXNDC2,18,9885726,9888159,6,4,9675,2.8034,0.0025282,0.014773,0.00088767,0.36480911942446,0.558544008097166,0.311134721818182
ANGPT1,8,107249482,107498026,655,72,9675,2.7994,0.0025602,0.0027413,0.010831,0.36480911942446,0.399403058730159,0.506736854961832
SLC7A7,14,22773222,22819811,194,40,9675,2.7948,0.0025968,0.0014777,0.021498,0.36480911942446,0.312697933333333,0.628439942675159
AMPD3,11,10450321,10507579,185,42,9675,2.7914,0.0026239,0.0011656,0.022891,0.36480911942446,0.292537210810811,0.632880990963855
CYB561,17,63432304,63446361,13,7,9675,2.7908,0.0026287,0.015458,0.00093215,0.36480911942446,0.561936562376238,0.311134721818182
PLXNC1,12,94148723,94307675,477,80,9675,2.7904,0.0026318,0.001535,0.021724,0.36480911942446,0.317964685393258,0.631190382306477
NUP43,6,149724315,149746572,28,7,9675,2.789,0.0026433,0.002643,0.0097337,0.36480911942446,0.399403058730159,0.497951801114206
SCN2A,2,165130149,165392310,535,59,9675,2.7861,0.0026676,0.0028492,0.015223,0.36480911942446,0.406380657364341,0.566863760649087
FAM49A,2,16549459,16665866,254,56,9675,2.7832,0.0026912,0.001209,0.024997,0.36480911942446,0.29593096,0.649899056338028
HACL1,3,15560704,15601852,46,18,9675,2.7755,0.0027561,0.00726,0.004703,0.36480911942446,0.480087739716312,0.45940895
LRP2BP,4,185363878,185396935,86,24,9675,2.7754,0.0027567,0.0070083,0.0047341,0.36480911942446,0.476512486666667,0.45940895
RIF1,2,151409883,151534202,211,26,9675,2.775,0.00276,0.0062955,0.0036622,0.36480911942446,0.476512486666667,0.45940895
ABL1,9,130713881,130887675,369,47,9675,2.7748,0.0027622,0.0017809,0.025494,0.36480911942446,0.333058624242424,0.650306652777778
HES7,17,8120590,8125739,10,6,9675,2.7675,0.0028246,0.0048144,0.0025473,0.369503574468085,0.462491092890995,0.45940895
MCM7,7,100092728,100101940,17,6,9675,2.7659,0.002838,0.047168,0.00067384,0.369503574468085,0.658273375757576,0.311134721818182
IL6R,1,154405193,154469450,130,26,9675,2.7618,0.0028739,0.0020164,0.028659,0.371542649295775,0.345953936448598,0.673651628681178
BTBD19,1,44807457,44814199,12,6,9675,2.7556,0.0029293,0.0016388,0.0095666,0.373789277777778,0.329654408602151,0.494714486760563
VPS53,17,508668,714856,524,54,9675,2.7553,0.002932,0.0096204,0.0045671,0.373789277777778,0.51819855890411,0.45940895
EHBP1,2,62673851,63046487,252,33,9675,2.7463,0.0030136,0.013926,0.0042716,0.377712727891156,0.554277944325482,0.45940895
OLFML1,11,7485369,7511897,84,17,9675,2.7457,0.0030191,0.0090559,0.0041174,0.377712727891156,0.513111766049383,0.45940895
FBXL2,3,33277442,33403554,213,23,9675,2.7451,0.0030245,0.0022196,0.02368,0.377712727891156,0.363881785714286,0.64117616519174
PPAP2A,5,55424842,55535370,227,19,9675,2.7365,0.0031053,0.0043099,0.014704,0.383570939393939,0.462491092890995,0.562366733333333
SLCO1C1,12,20695355,20753386,209,36,9675,2.7356,0.0031134,0.036172,0.0017832,0.383570939393939,0.626888499528746,0.428070902564103
C6orf99,6,158869855,158918005,172,37,9675,2.7302,0.0031644,0.0025483,0.01851,0.383570939393939,0.399403058730159,0.604139235087719
SLC25A42,19,19063966,19113030,63,15,9675,2.7279,0.0031866,0.001668,0.027473,0.383570939393939,0.329654408602151,0.661754170380079
MRPS6,21,34073523,34143034,68,14,9675,2.7237,0.0032273,0.033267,0.0018188,0.383570939393939,0.62045603021148,0.428070902564103
PUS3,11,125893485,125903369,22,7,9675,2.7169,0.003295,0.01419,0.0029441,0.383570939393939,0.555070801670146,0.45940895
OR56A4,11,6002051,6003148,3,1,9675,2.7166,0.0032974,0.0030038,0.0037905,0.383570939393939,0.417755760606061,0.45940895
CXCL6,4,73836556,73838760,3,3,9675,2.7164,0.0032998,0.0050832,0.0027305,0.383570939393939,0.462491092890995,0.45940895
GIN1,5,103086000,103120169,68,9,9675,2.7148,0.0033155,0.0022184,0.023628,0.383570939393939,0.363881785714286,0.6407131816839
SKIV2L2,5,55307748,55425581,220,14,9675,2.7145,0.0033191,0.0048339,0.016716,0.383570939393939,0.462491092890995,0.587246990512334
MSANTD3,9,100427213,100451734,55,9,9675,2.7136,0.0033275,0.046322,0.0010614,0.383570939393939,0.654782799076213,0.3194292
TRIM35,8,27284886,27311319,34,10,9675,2.7134,0.0033297,0.021071,0.0016997,0.383570939393939,0.578667882525697,0.428070902564103
HOXB2,17,48542655,48545031,6,3,9675,2.7107,0.0033569,0.017752,0.0010584,0.383570939393939,0.576002414762742,0.3194292
MPPED1,22,43412014,43507808,291,61,9675,2.7075,0.00339,0.0054994,0.0089484,0.383570939393939,0.46974279627907,0.483056952631579
BLOC1S3,19,45178745,45217078,131,34,9675,2.7055,0.0034098,0.00050437,0.073497,0.383570939393939,0.2134805925,0.828482037966932
PLCB3,11,64251523,64269452,22,11,9675,2.7045,0.0034204,0.0049155,0.0075992,0.383570939393939,0.462491092890995,0.468367945396825
PSME3,17,42833142,42843760,2,2,9675,2.702,0.0034464,0.0050288,0.0026054,0.383570939393939,0.462491092890995,0.45940895
GPR137,11,64269260,64289500,19,10,9675,2.7019,0.0034475,0.0041035,0.0071343,0.383570939393939,0.462491092890995,0.466872926315789
FNDC5,1,32862268,32872492,12,6,9675,2.6972,0.0034963,0.0038473,0.0056507,0.385181255621302,0.460845403896104,0.462567831799163
STKLD1,9,133376413,133406096,83,13,9675,2.6954,0.0035151,0.0025953,0.032209,0.385181255621302,0.399403058730159,0.689189916666667
SLC22A18AS,11,2887344,2903945,38,16,9675,2.6937,0.0035327,0.019096,0.0015909,0.385181255621302,0.576195628058728,0.423271626086957
GP9,3,129055449,129062411,4,3,9675,2.6925,0.0035459,0.0025346,0.0067837,0.385181255621302,0.399403058730159,0.466872926315789
PLK3,1,44799952,44805995,7,3,9675,2.6878,0.0035966,0.0026697,0.0064134,0.385285887356322,0.399403058730159,0.463408371428571
OSM,22,30262826,30266840,5,4,9675,2.6857,0.0036188,0.017295,0.0010559,0.385285887356322,0.576002414762742,0.3194292
TRPM6,9,74722495,74888094,230,43,9675,2.6839,0.0036387,0.00091524,0.049256,0.385285887356322,0.25077576,0.770879495311168
ADARB2,10,1177313,1737498,1908,184,9675,2.6838,0.0036396,0.019909,0.010076,0.385285887356322,0.578667882525697,0.501387327913279
DEFB131,4,9444534,9450514,11,6,9675,2.6827,0.0036518,0.0013407,0.015151,0.385285887356322,0.3093323,0.565329386178862
VASP,19,45507430,45526989,41,12,9675,2.6783,0.0036998,0.0065212,0.0044988,0.388119590857143,0.476512486666667,0.45940895
TSPYL4,6,116249964,116254098,8,5,9675,2.6753,0.0037332,0.003507,0.010677,0.388868075706215,0.452320722222222,0.506481565891473
CCM2L,20,32010379,32032182,31,12,9675,2.6739,0.0037493,0.0061544,0.0053643,0.388868075706215,0.476512486666667,0.45940895
SPARC,5,151661096,151687054,47,18,9675,2.6712,0.0037785,0.0043669,0.021382,0.38965111396648,0.462491092890995,0.628439942675159
COL16A1,1,31652247,31704167,81,23,9675,2.6694,0.0037993,0.0026346,0.010768,0.38965111396648,0.399403058730159,0.506736854961832
CEP120,5,123344885,123423592,182,17,9675,2.6655,0.0038442,0.0014431,0.026568,0.392065686666667,0.312697933333333,0.659993699594046
BLOC1S2,10,100273278,100286712,19,8,9675,2.6629,0.0038732,0.010248,0.0041555,0.392840914917127,0.51819855890411,0.45940895
SURF1,9,133351805,133356485,7,4,9675,2.6589,0.0039198,0.0034984,0.0094398,0.395382903296703,0.452320722222222,0.49352856713881
HYLS1,11,125883614,125900646,39,11,9675,2.654,0.0039774,0.010032,0.0058678,0.399000596721311,0.51819855890411,0.462567831799163
CD209,19,7739988,7747605,15,9,9675,2.6509,0.0040136,0.0012765,0.024355,0.400443852173913,0.30210677948718,0.647963545977012
PTK2B,8,27311482,27459391,333,34,9675,2.6343,0.0042155,0.015649,0.0037946,0.415126410695187,0.566635783037475,0.45940895
MAFB,20,40685848,40689240,2,2,9675,2.6334,0.0042268,0.0023965,0.008456,0.415126410695187,0.382564756521739,0.480290468923077
PRDX6,1,173477347,173488807,14,6,9675,2.6332,0.0042286,0.005001,0.010602,0.415126410695187,0.462491092890995,0.505822503896104
ZNF671,19,57719747,57727627,13,7,9675,2.6308,0.0042595,0.0050857,0.0067432,0.415935643617021,0.462491092890995,0.466872926315789
LRRC31,3,169839241,169869935,59,15,9675,2.6258,0.0043229,0.0057448,0.012569,0.417051689583333,0.476056692376682,0.538330163170163
UBN1,16,4847446,4882401,92,20,9675,2.6256,0.0043248,0.0069286,0.0076613,0.417051689583333,0.476512486666667,0.468367945396825
MDH1,2,63588609,63607197,23,6,9675,2.624,0.0043448,0.022822,0.0049579,0.417051689583333,0.587124536111111,0.45940895
IGF2BP3,7,23310209,23470527,259,45,9675,2.6227,0.0043618,0.009585,0.0079251,0.417051689583333,0.51819855890411,0.468367945396825
MAP1LC3B,16,87392195,87404774,28,11,9675,2.6166,0.0044402,0.0011556,0.038082,0.418589265365854,0.292537210810811,0.720173763374486
OTUD6B,8,91070196,91087095,19,7,9675,2.6145,0.0044673,0.0064247,0.0070147,0.418589265365854,0.476512486666667,0.466872926315789
C4BPB,1,207088850,207099993,17,7,9675,2.6112,0.0045112,0.0096695,0.0045727,0.418589265365854,0.51819855890411,0.45940895
TCF4,18,55222331,55635993,522,70,9675,2.6106,0.0045189,0.0039685,0.022862,0.418589265365854,0.462491092890995,0.632880990963855
TRIM66,11,8612037,8682703,132,25,9675,2.6084,0.0045486,0.026825,0.0039947,0.418589265365854,0.604271670945158,0.45940895
AP1G2,14,23559563,23569545,3,3,9675,2.6076,0.0045594,0.0068801,0.003853,0.418589265365854,0.476512486666667,0.45940895
